sticker_id,title,file_url,thumbnail_url,tags,emotions,category,language,has_text,is_animated,content_type,file_format,source,source_page_url,nsfw_score,game_usability,status,scraped_at,fingerprint
e2fddb19-d905-4075-beb1-9d08550dcd8c,thumbnail,https://cdn2.cdnstep.com/ITW3kylZpHIWwOkUKdNQ/3.thumb128.png,https://cdn2.cdnstep.com/ITW3kylZpHIWwOkUKdNQ/3.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:06.882480+00:00,9a2b0a106cfdf603c19d80ddfc6ce10518dbfc76e6a09739396e3a9c5956dd23
f8cdec90-1e9a-4683-a021-2de01b4e9db0,thumbnail,https://cdn2.cdnstep.com/ITW3kylZpHIWwOkUKdNQ/4.thumb128.png,https://cdn2.cdnstep.com/ITW3kylZpHIWwOkUKdNQ/4.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:14.999525+00:00,19fa698433b8ec5e7f45b1dd12904b226a94df00d9909632e9afa1bea2d77c7c
0eed8768-26d7-4279-b3fe-05e7e1f4c233,cover,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/cover.thumb128.webp,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/cover.thumb128.webp,cover,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:23.105206+00:00,0f068cbbd9f33c1c42734aa9baecf8285845490d2cb1b817e720f5c46b197ab8
83ab3d95-aa32-43bf-b25c-c93ee23c2b17,thumbnail,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/1.thumb128.webp,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/1.thumb128.webp,thumbnail,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:31.186901+00:00,c75b47cead1671e32ae7dfd996241d22beca1a187721b400abce26e32bbd0392
8b77ed5f-3f6e-4ca3-9a93-020165690cc8,thumbnail,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/2.thumb128.webp,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/2.thumb128.webp,thumbnail,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:39.290642+00:00,98d0bed40bed4b4f18ddd1e1d56bb2f88ed0cb389d258a00914dc359dde28c19
23c8ea40-809f-4d8a-b569-eb099c4ff568,thumbnail,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/3.thumb128.webp,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/3.thumb128.webp,thumbnail,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:47.410410+00:00,8c78cbf855969c9799a14537ed7fbef5484ab1e8c9b379e6c8f136d5b2759d13
51104714-0e7f-49ff-afb4-f4008c933759,thumbnail,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/4.thumb128.webp,https://cdn2.cdnstep.com/eTzZM6DX70svoEKZ6wBq/4.thumb128.webp,thumbnail,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:00:55.541950+00:00,7c66b6feb5723d642619554588ff9bb343fc6cf151b6c19d54f399895e65a4b2
671757e1-1f3c-4cf3-9bc0-9c8ceaad9185,cover,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/cover.thumb128.png,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/cover.thumb128.png,cover,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:01:03.622042+00:00,f5d16590a1f49b764d701de4bb4957e30dc469c4b7a60a971ef4b61e7c89f757
1b868113-6215-40d8-9830-3ca7ba5f94aa,thumbnail,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/1.thumb128.png,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/1.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:01:11.727488+00:00,8854f7a2d6d2b608ffec16b99ab1e81ebb21cac4d88122442542ed87de7960aa
da0722ea-5678-4222-bdeb-32afddb879b0,thumbnail,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/2.thumb128.png,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/2.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:01:19.849227+00:00,2f3e6cad15f712a0c08c32a458f0c6e8c6629b4f8c2fc4a7da3607b867e798fd
acd8fecd-7c39-4816-8202-197ff1890b56,thumbnail,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/3.thumb128.png,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/3.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:01:27.938858+00:00,d67f81d09c817725b005c3514da6a231a56b37f1f0f7987c95eaa75a82552477
cd713fb0-c953-4f61-bcac-76d5f5aa3fc5,thumbnail,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/4.thumb128.png,https://cdn2.cdnstep.com/31zden4DaBcDeWzFhqMx/4.thumb128.png,thumbnail,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T16:01:36.074173+00:00,cb2c3966b1282874ff46b544029a3c3491ac40b9038ce2ef34bf79fa0afd1b56
