pack_id,share_url,sha,file_name,full_url
YXTE5D,https://sticker.ly/s/YXTE5D,36d5e2a1-e75a-45b5-b0dd-0ba4c450841e,36d5e2a1-e75a-45b5-b0dd-0ba4c450841e.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/36d5e2a1-e75a-45b5-b0dd-0ba4c450841e.png
YXTE5D,https://sticker.ly/s/YXTE5D,948250cd-8db6-4133-aa4e-1f2a98802787,948250cd-8db6-4133-aa4e-1f2a98802787.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/948250cd-8db6-4133-aa4e-1f2a98802787.png
YXTE5D,https://sticker.ly/s/YXTE5D,d8cd21eb-00b0-42eb-b58b-5b84e81a68ef,d8cd21eb-00b0-42eb-b58b-5b84e81a68ef.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/d8cd21eb-00b0-42eb-b58b-5b84e81a68ef.png
YXTE5D,https://sticker.ly/s/YXTE5D,243b7713-97bd-4d33-ad67-b332f4bdc4af,243b7713-97bd-4d33-ad67-b332f4bdc4af.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/243b7713-97bd-4d33-ad67-b332f4bdc4af.png
YXTE5D,https://sticker.ly/s/YXTE5D,db0db3d7-85a1-4a6a-b271-c515814f9d6c,db0db3d7-85a1-4a6a-b271-c515814f9d6c.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/db0db3d7-85a1-4a6a-b271-c515814f9d6c.png
YXTE5D,https://sticker.ly/s/YXTE5D,f93a71e1-a7c8-491f-9135-c65ffa376c44,f93a71e1-a7c8-491f-9135-c65ffa376c44.png,https://stickerly.pstatic.net/sticker_pack/WygQt5v1WE48PZiw0C0UPA/YXTE5D/25/f93a71e1-a7c8-491f-9135-c65ffa376c44.png
K8V782,https://sticker.ly/s/K8V782,4dc396f2-70a2-4516-b4f8-29e928d0fd40,4dc396f2-70a2-4516-b4f8-29e928d0fd40.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/4dc396f2-70a2-4516-b4f8-29e928d0fd40.png
K8V782,https://sticker.ly/s/K8V782,277e0fea-89a4-42e4-a9be-7df79094e170,277e0fea-89a4-42e4-a9be-7df79094e170.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/277e0fea-89a4-42e4-a9be-7df79094e170.png
K8V782,https://sticker.ly/s/K8V782,431328be-73ea-4f72-ad12-be0c0e5f995e,431328be-73ea-4f72-ad12-be0c0e5f995e.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/431328be-73ea-4f72-ad12-be0c0e5f995e.png
K8V782,https://sticker.ly/s/K8V782,2b28ab62-7626-48a8-9e62-373aacb376a0,2b28ab62-7626-48a8-9e62-373aacb376a0.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/2b28ab62-7626-48a8-9e62-373aacb376a0.png
K8V782,https://sticker.ly/s/K8V782,951ae3ad-1ac7-4550-a561-1fd377b3bd3f,951ae3ad-1ac7-4550-a561-1fd377b3bd3f.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/951ae3ad-1ac7-4550-a561-1fd377b3bd3f.png
K8V782,https://sticker.ly/s/K8V782,454f8710-215f-478d-a682-c4c9c44eb83d,454f8710-215f-478d-a682-c4c9c44eb83d.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/454f8710-215f-478d-a682-c4c9c44eb83d.png
K8V782,https://sticker.ly/s/K8V782,a01d778b-377a-4376-a9bf-896612dfda8b,a01d778b-377a-4376-a9bf-896612dfda8b.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/a01d778b-377a-4376-a9bf-896612dfda8b.png
K8V782,https://sticker.ly/s/K8V782,9d9dbfdf-5640-4165-b6e8-320e69bf0a80,9d9dbfdf-5640-4165-b6e8-320e69bf0a80.png,https://stickerly.pstatic.net/sticker_pack/iQfK3ZUKMogIIs1K0XBYg/K8V782/26/9d9dbfdf-5640-4165-b6e8-320e69bf0a80.png
